item_id,item_name,complexity_profile,wastage_id,location_id,wastage_date,quantity_wasted,unit_cost,total_loss_amount,wastage_reason
ITEM-061,Pan-Seared Chilean Sea Bass,PROFITABLE_LOW_SELLING,WAS-000224,LOC-018,2025-05-14,6,18.5,111.0,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000225,LOC-012,2025-03-23,12,8.5,102.0,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-000226,LOC-019,2025-06-14,7,11.2,78.4,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-000227,LOC-009,2025-07-27,12,4.1,49.2,EXPIRED_SHELF_LIFE
ITEM-063,Wild King Salmon Lemon Herb,STANDARD,WAS-000228,LOC-020,2025-03-23,7,16.2,113.4,EXPIRED_SHELF_LIFE
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-000229,LOC-005,2025-02-14,6,3.2,19.2,OVERPRODUCTION_UNSOLD
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000230,LOC-005,2025-09-08,9,16.5,148.5,PREPARATION_ERROR
ITEM-099,Lentil Shepherd's Pie Sweet Potato,STANDARD,WAS-000231,LOC-008,2025-10-05,7,5.2,36.4,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000232,LOC-007,2025-03-18,10,14.8,148.0,PREPARATION_ERROR
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-000233,LOC-019,2025-02-12,8,17.5,140.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-000234,LOC-018,2025-06-22,11,16.0,176.0,CUSTOMER_SEND_BACK
ITEM-031,Margherita Sourdough Pizza,POPULAR_LOW_MARGIN,WAS-000235,LOC-015,2025-11-25,2,12.0,24.0,EXPIRED_SHELF_LIFE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-000236,LOC-001,2025-02-24,6,10.2,61.2,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000237,LOC-007,2025-07-17,3,8.5,25.5,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000238,LOC-019,2025-04-05,4,11.5,46.0,OVERCOOKED_OR_BURNT
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000239,LOC-005,2025-02-03,10,7.8,78.0,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000240,LOC-008,2025-12-30,3,8.7,26.1,EXPIRED_SHELF_LIFE
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-000241,LOC-005,2025-02-28,9,2.6,23.4,PREPARATION_ERROR
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000242,LOC-005,2025-09-11,8,3.4,27.2,CUSTOMER_SEND_BACK
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),PRICE_SENSITIVE,WAS-000243,LOC-005,2025-08-24,4,1.7,6.8,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000244,LOC-011,2025-07-30,11,16.0,176.0,CUSTOMER_SEND_BACK
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000245,LOC-007,2025-07-03,6,11.5,69.0,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-000246,LOC-002,2025-02-24,2,2.6,5.2,EXPIRED_SHELF_LIFE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-000247,LOC-017,2025-03-21,11,15.0,165.0,PREPARATION_ERROR
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000248,LOC-011,2025-07-31,9,3.4,30.6,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000249,LOC-020,2025-07-25,10,3.4,34.0,EXPIRED_SHELF_LIFE
ITEM-112,Salted Caramel Creme Brulee,STANDARD,WAS-000250,LOC-005,2025-06-28,2,3.1,6.2,PREPARATION_ERROR
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-000251,LOC-007,2025-10-25,5,12.0,60.0,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000252,LOC-001,2025-07-15,9,16.0,144.0,EXPIRED_SHELF_LIFE
ITEM-112,Salted Caramel Creme Brulee,STANDARD,WAS-000253,LOC-009,2025-05-24,9,3.1,27.9,EQUIPMENT_COOLER_FAILURE
ITEM-047,Dry-Aged Tomahawk Ribeye (36oz),PROFITABLE_LOW_SELLING,WAS-000254,LOC-011,2025-06-01,3,38.0,114.0,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000255,LOC-012,2025-10-16,2,8.7,17.4,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-000256,LOC-010,2025-10-17,3,17.5,52.5,EXPIRED_SHELF_LIFE
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-000257,LOC-020,2025-07-24,7,2.6,18.2,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-000258,LOC-011,2025-02-11,7,7.5,52.5,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-000259,LOC-001,2025-03-23,10,17.5,175.0,OVERPRODUCTION_UNSOLD
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000260,LOC-020,2025-12-11,5,9.8,49.0,OVERPRODUCTION_UNSOLD
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000261,LOC-005,2025-04-06,8,16.5,132.0,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-000262,LOC-015,2025-10-16,9,4.1,36.9,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-000263,LOC-010,2025-10-19,2,8.9,17.8,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000264,LOC-012,2025-08-25,6,14.8,88.8,OVERPRODUCTION_UNSOLD
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-000265,LOC-014,2025-12-27,4,3.2,12.8,EXPIRED_SHELF_LIFE
ITEM-088,Simple Garden House Salad,PRICE_SENSITIVE,WAS-000266,LOC-019,2025-06-15,11,3.2,35.2,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-000267,LOC-010,2025-05-10,3,7.5,22.5,EXPIRED_SHELF_LIFE
ITEM-083,Classic Greek Village Salad,PRICE_SENSITIVE,WAS-000268,LOC-012,2025-05-10,9,4.8,43.2,EXPIRED_SHELF_LIFE
ITEM-060,Pepper-Crusted Bison Tenderloin,PROFITABLE_LOW_SELLING,WAS-000269,LOC-018,2025-11-06,12,25.0,300.0,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-000270,LOC-019,2025-01-13,12,12.0,144.0,EXPIRED_SHELF_LIFE
ITEM-105,Artisanal Vegan Charcuterie Board,PROFITABLE_LOW_SELLING,WAS-000271,LOC-004,2025-01-10,6,8.5,51.0,EXPIRED_SHELF_LIFE
ITEM-105,Artisanal Vegan Charcuterie Board,PROFITABLE_LOW_SELLING,WAS-000272,LOC-019,2025-03-09,7,8.5,59.5,EXPIRED_SHELF_LIFE
ITEM-117,Artisanal Macaron Assortment (6pcs),STANDARD,WAS-000273,LOC-014,2025-09-27,6,4.2,25.2,EXPIRED_SHELF_LIFE
ITEM-132,Aperol Spritz Prosecco Orange,STANDARD,WAS-000274,LOC-008,2025-06-14,2,2.6,5.2,OVERPRODUCTION_UNSOLD
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000275,LOC-004,2025-04-05,3,14.8,44.4,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000276,LOC-016,2025-04-13,11,14.8,162.8,EXPIRED_SHELF_LIFE
ITEM-101,Thai Coconut Green Curry Tofu,STANDARD,WAS-000277,LOC-012,2025-12-15,2,5.5,11.0,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000278,LOC-018,2025-03-15,11,7.8,85.8,EXPIRED_SHELF_LIFE
ITEM-083,Classic Greek Village Salad,PRICE_SENSITIVE,WAS-000279,LOC-012,2025-10-10,3,4.8,14.4,OVERPRODUCTION_UNSOLD
ITEM-100,Crispy Falafel Mezze Platter,STANDARD,WAS-000280,LOC-018,2025-07-10,2,5.0,10.0,PREPARATION_ERROR
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-000281,LOC-004,2025-01-01,12,3.2,38.4,EXPIRED_SHELF_LIFE
ITEM-053,Smoked Bone-in Kurobuta Pork Chop,STANDARD,WAS-000282,LOC-016,2025-04-27,1,13.8,13.8,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000283,LOC-018,2025-08-19,2,16.0,32.0,OVERPRODUCTION_UNSOLD
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000284,LOC-019,2025-01-03,3,9.8,29.4,PREPARATION_ERROR
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-000285,LOC-016,2025-01-12,4,17.5,70.0,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000286,LOC-003,2025-07-09,10,10.2,102.0,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-000287,LOC-017,2025-01-26,6,16.8,100.8,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000288,LOC-003,2025-04-02,7,9.5,66.5,OVERCOOKED_OR_BURNT
ITEM-044,Lasagna Bolognese Al Forno,STANDARD,WAS-000289,LOC-013,2025-09-10,2,7.9,15.8,OVERPRODUCTION_UNSOLD
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-000290,LOC-006,2025-04-08,10,12.0,120.0,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000291,LOC-019,2025-05-30,2,11.5,23.0,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000292,LOC-009,2025-10-14,9,10.2,91.8,EXPIRED_SHELF_LIFE
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-000293,LOC-019,2025-10-12,11,5.8,63.8,EQUIPMENT_COOLER_FAILURE
ITEM-060,Pepper-Crusted Bison Tenderloin,PROFITABLE_LOW_SELLING,WAS-000294,LOC-011,2025-10-11,1,25.0,25.0,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-000295,LOC-003,2025-02-06,11,8.9,97.9,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000296,LOC-015,2025-02-22,12,14.8,177.6,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-000297,LOC-016,2025-07-14,6,6.8,40.8,EXPIRED_SHELF_LIFE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-000298,LOC-003,2025-09-05,2,9.8,19.6,OVERPRODUCTION_UNSOLD
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000299,LOC-005,2025-12-09,3,16.5,49.5,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000300,LOC-007,2025-08-05,8,9.8,78.4,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000301,LOC-009,2025-09-07,11,10.2,112.2,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000302,LOC-001,2025-02-06,12,9.5,114.0,PREPARATION_ERROR
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000303,LOC-019,2025-06-24,11,9.5,104.5,EXPIRED_SHELF_LIFE
ITEM-076,DineIQ Signature Caesar Salad,POPULAR_LOW_MARGIN,WAS-000304,LOC-014,2025-05-21,3,8.8,26.4,OVERPRODUCTION_UNSOLD
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-000305,LOC-015,2025-12-30,5,10.2,51.0,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-000306,LOC-003,2025-12-09,10,4.1,41.0,OVERPRODUCTION_UNSOLD
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000307,LOC-004,2025-02-03,6,14.8,88.8,EXPIRED_SHELF_LIFE
ITEM-049,Colorado Rosemary Lamb Chops,STANDARD,WAS-000308,LOC-017,2025-12-05,3,19.5,58.5,EXPIRED_SHELF_LIFE
ITEM-100,Crispy Falafel Mezze Platter,STANDARD,WAS-000309,LOC-014,2025-11-14,1,5.0,5.0,OVERPRODUCTION_UNSOLD
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000310,LOC-007,2025-01-25,11,8.5,93.5,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-000311,LOC-008,2025-11-01,11,15.0,165.0,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000312,LOC-016,2025-09-25,7,9.8,68.6,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000313,LOC-016,2025-01-18,6,11.5,69.0,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000314,LOC-014,2025-02-06,4,3.4,13.6,EXPIRED_SHELF_LIFE
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-000315,LOC-017,2025-01-27,4,5.8,23.2,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-000316,LOC-005,2025-01-19,11,7.5,82.5,EXPIRED_SHELF_LIFE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-000317,LOC-009,2025-02-07,6,23.5,141.0,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000318,LOC-003,2025-06-28,10,8.7,87.0,EXPIRED_SHELF_LIFE
ITEM-025,Philly Ribeye Cheesesteak,STANDARD,WAS-000319,LOC-005,2025-06-28,4,9.2,36.8,PREPARATION_ERROR
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-000320,LOC-020,2025-09-07,10,11.2,112.0,OVERPRODUCTION_UNSOLD
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000321,LOC-018,2025-03-10,11,9.5,104.5,OVERCOOKED_OR_BURNT
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-000322,LOC-010,2025-10-14,9,10.2,91.8,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000323,LOC-001,2025-08-27,8,7.8,62.4,OVERPRODUCTION_UNSOLD
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000324,LOC-017,2025-09-24,9,8.5,76.5,PREPARATION_ERROR
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000325,LOC-008,2025-07-18,7,3.4,23.8,OVERPRODUCTION_UNSOLD
ITEM-087,Green Goddess Farro Bowl,STANDARD,WAS-000326,LOC-020,2025-04-13,6,4.8,28.8,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000327,LOC-017,2025-09-05,9,9.5,85.5,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000328,LOC-018,2025-01-16,12,16.5,198.0,EXPIRED_SHELF_LIFE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-000329,LOC-005,2025-01-21,5,23.5,117.5,EQUIPMENT_COOLER_FAILURE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-000330,LOC-007,2025-10-11,8,11.2,89.6,EXPIRED_SHELF_LIFE
ITEM-059,Bistro Hanger Steak Shallot Jus,STANDARD,WAS-000331,LOC-005,2025-02-13,3,13.5,40.5,OVERPRODUCTION_UNSOLD
ITEM-094,Creamy Cashew Alfredo Tagliatelle,STANDARD,WAS-000332,LOC-010,2025-07-29,3,5.8,17.4,OVERCOOKED_OR_BURNT
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000333,LOC-006,2025-04-12,3,11.5,34.5,OVERCOOKED_OR_BURNT
ITEM-018,Prime Wagyu Truffle Burger,PROFITABLE_LOW_SELLING,WAS-000334,LOC-007,2025-08-17,1,11.5,11.5,CUSTOMER_SEND_BACK
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000335,LOC-003,2025-01-26,4,10.2,40.8,OVERPRODUCTION_UNSOLD
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000336,LOC-010,2025-06-26,12,10.2,122.4,EXPIRED_SHELF_LIFE
ITEM-113,Vintage Champagne Berry Float,PROFITABLE_LOW_SELLING,WAS-000337,LOC-006,2025-06-21,4,5.5,22.0,OVERPRODUCTION_UNSOLD
ITEM-084,Kale Tahini Caesar Roasted Chickpeas,STANDARD,WAS-000338,LOC-002,2025-08-20,3,4.9,14.7,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-000339,LOC-002,2025-06-19,4,16.8,67.2,OVERPRODUCTION_UNSOLD
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000340,LOC-006,2025-07-08,7,9.8,68.6,OVERPRODUCTION_UNSOLD
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-000341,LOC-018,2025-11-26,11,16.0,176.0,PREPARATION_ERROR
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-000342,LOC-010,2025-09-14,10,16.8,168.0,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000343,LOC-007,2025-01-28,2,8.7,17.4,PREPARATION_ERROR
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-000344,LOC-017,2025-02-18,7,15.0,105.0,CUSTOMER_SEND_BACK
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-000345,LOC-004,2025-03-05,4,23.5,94.0,PREPARATION_ERROR
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000346,LOC-012,2025-09-14,12,16.5,198.0,PREPARATION_ERROR
ITEM-076,DineIQ Signature Caesar Salad,POPULAR_LOW_MARGIN,WAS-000347,LOC-008,2025-02-05,4,8.8,35.2,PREPARATION_ERROR
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-000348,LOC-009,2025-01-23,4,10.2,40.8,OVERCOOKED_OR_BURNT
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000349,LOC-010,2025-07-03,11,16.0,176.0,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000350,LOC-019,2025-08-21,4,16.5,66.0,EQUIPMENT_COOLER_FAILURE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-000351,LOC-009,2025-03-13,12,14.8,177.6,PREPARATION_ERROR
ITEM-113,Vintage Champagne Berry Float,PROFITABLE_LOW_SELLING,WAS-000352,LOC-004,2025-07-07,4,5.5,22.0,PREPARATION_ERROR
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000353,LOC-016,2025-07-11,8,7.8,62.4,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000354,LOC-001,2025-04-21,7,8.7,60.9,EXPIRED_SHELF_LIFE
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-000355,LOC-010,2025-02-20,12,7.8,93.6,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000356,LOC-016,2025-01-07,2,7.8,15.6,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000357,LOC-005,2025-09-03,2,11.5,23.0,CUSTOMER_SEND_BACK
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-000358,LOC-003,2025-11-10,4,12.0,48.0,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-000359,LOC-004,2025-03-15,3,2.6,7.8,OVERCOOKED_OR_BURNT
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-000360,LOC-010,2025-05-25,4,17.5,70.0,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000361,LOC-002,2025-11-28,10,16.0,160.0,CUSTOMER_SEND_BACK
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-000362,LOC-020,2025-01-01,2,7.8,15.6,CUSTOMER_SEND_BACK
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-000363,LOC-006,2025-11-11,3,16.8,50.4,OVERPRODUCTION_UNSOLD
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-000364,LOC-014,2025-05-07,11,9.5,104.5,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-000365,LOC-005,2025-04-03,6,2.6,15.6,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-000366,LOC-019,2025-11-10,7,16.0,112.0,CUSTOMER_SEND_BACK
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-000367,LOC-020,2025-06-17,7,3.4,23.8,PREPARATION_ERROR
ITEM-127,Zero-Proof Cucumber Mint Cooler,PRICE_SENSITIVE,WAS-000368,LOC-015,2025-10-29,5,1.6,8.0,EXPIRED_SHELF_LIFE
ITEM-031,Margherita Sourdough Pizza,POPULAR_LOW_MARGIN,WAS-000369,LOC-017,2025-09-18,1,12.0,12.0,OVERPRODUCTION_UNSOLD
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-000370,LOC-012,2025-12-22,3,7.8,23.4,OVERPRODUCTION_UNSOLD
ITEM-012,Heirloom Tomato Bruschetta,PRICE_SENSITIVE,WAS-000371,LOC-013,2025-12-22,3,4.2,12.6,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000372,LOC-020,2025-12-23,7,11.5,80.5,CUSTOMER_SEND_BACK
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-000373,LOC-016,2025-03-19,5,9.8,49.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-000374,LOC-015,2025-06-01,5,7.5,37.5,PREPARATION_ERROR
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-000375,LOC-011,2025-07-29,1,7.8,7.8,OVERPRODUCTION_UNSOLD
ITEM-047,Dry-Aged Tomahawk Ribeye (36oz),PROFITABLE_LOW_SELLING,WAS-000376,LOC-005,2025-11-04,4,38.0,152.0,PREPARATION_ERROR
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-000377,LOC-018,2025-06-29,12,5.8,69.6,OVERPRODUCTION_UNSOLD
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-000378,LOC-013,2025-03-18,3,11.5,34.5,EXPIRED_SHELF_LIFE
ITEM-107,Classic Madagascar Vanilla Bean Gelato,PRICE_SENSITIVE,WAS-000379,LOC-011,2025-06-30,3,1.8,5.4,OVERPRODUCTION_UNSOLD
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000380,LOC-010,2025-05-20,6,8.5,51.0,OVERCOOKED_OR_BURNT
ITEM-018,Prime Wagyu Truffle Burger,PROFITABLE_LOW_SELLING,WAS-000381,LOC-015,2025-10-04,2,11.5,23.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-000382,LOC-007,2025-08-20,3,7.5,22.5,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-000383,LOC-012,2025-10-14,9,16.5,148.5,EXPIRED_SHELF_LIFE
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-000384,LOC-018,2025-02-01,7,3.2,22.4,PREPARATION_ERROR
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-000385,LOC-006,2025-02-22,2,10.2,20.4,PREPARATION_ERROR
ITEM-102,Mushroom & Walnut Bolognese,STANDARD,WAS-000386,LOC-009,2025-08-21,3,5.6,16.8,EQUIPMENT_COOLER_FAILURE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-000387,LOC-016,2025-04-08,9,8.5,76.5,OVERCOOKED_OR_BURNT
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-000388,LOC-008,2025-09-26,7,8.7,60.9,EXPIRED_SHELF_LIFE
ITEM-092,Truffle Wild Mushroom Risotto,STANDARD,WAS-000389,LOC-012,2025-10-12,4,7.2,28.8,PREPARATION_ERROR
ITEM-104,Golden Turmeric Lentil Soup Bowl,PRICE_SENSITIVE,WAS-000390,LOC-019,2025-08-10,1,2.8,2.8,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-000391,LOC-016,2025-12-16,3,4.1,12.3,EXPIRED_SHELF_LIFE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-000392,LOC-004,2025-05-17,12,23.5,282.0,PREPARATION_ERROR
