rating_id,order_id,customer_id,item_id,location_id,overall_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,anomaly_tag
RAT-000156,ORD-055821,CUST-24175,ITEM-027,LOC-011,4,5,3,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-08-29,STANDARD_POSITIVE
RAT-000157,ORD-062624,CUST-18174,ITEM-036,LOC-002,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-07-04,STANDARD_POSITIVE
RAT-000158,ORD-081735,,ITEM-103,LOC-013,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-16,STANDARD_POSITIVE
RAT-000159,ORD-075451,CUST-38954,ITEM-009,LOC-019,3,3,4,3,Portions were generous but flavors were fairly standard.,2025-02-28,STANDARD_NEUTRAL
RAT-000160,ORD-093427,,ITEM-130,LOC-016,4,4,3,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-12,STANDARD_POSITIVE
RAT-000161,ORD-022300,CUST-38044,ITEM-108,LOC-019,4,4,4,3,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-11-19,STANDARD_POSITIVE
RAT-000162,ORD-043586,CUST-03736,ITEM-141,LOC-014,4,5,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-08,STANDARD_POSITIVE
RAT-000163,ORD-064045,CUST-40242,ITEM-104,LOC-007,1,2,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-07-07,STANDARD_NEGATIVE
RAT-000164,ORD-042558,CUST-05330,ITEM-078,LOC-002,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-07,STANDARD_POSITIVE
RAT-000165,ORD-049081,CUST-33383,ITEM-097,LOC-002,4,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-07-17,STANDARD_POSITIVE
RAT-000166,ORD-002694,CUST-23339,ITEM-114,LOC-019,2,2,1,3,The meal was completely cold and order was missing two items!,2025-07-07,STANDARD_NEGATIVE
RAT-000167,ORD-095004,CUST-01831,ITEM-077,LOC-017,3,3,4,3,Standard fare for this price point. Fast turnaround for lunch.,2025-09-04,STANDARD_NEUTRAL
RAT-000168,ORD-095260,CUST-35582,ITEM-142,LOC-004,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-19,STANDARD_POSITIVE
RAT-000169,ORD-069164,CUST-11070,ITEM-025,LOC-014,3,4,3,4,"Decent food, average service. Nothing particularly memorable.",2025-01-24,STANDARD_NEUTRAL
RAT-000170,ORD-025940,CUST-30958,ITEM-086,LOC-010,3,2,3,3,"Decent food, average service. Nothing particularly memorable.",2025-03-22,STANDARD_NEUTRAL
RAT-000171,ORD-048926,CUST-16602,ITEM-031,LOC-019,4,3,3,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-03-04,STANDARD_POSITIVE
RAT-000172,ORD-042942,CUST-31427,ITEM-096,LOC-008,5,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-15,STANDARD_POSITIVE
RAT-000173,ORD-021835,CUST-11098,ITEM-046,LOC-012,3,3,3,4,Okay experience. Good location but food was slightly under-seasoned.,2025-10-27,STANDARD_NEUTRAL
RAT-000174,ORD-018048,CUST-22895,ITEM-093,LOC-010,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-09,STANDARD_POSITIVE
RAT-000175,ORD-026106,CUST-23991,ITEM-067,LOC-010,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-07,STANDARD_POSITIVE
RAT-000176,ORD-075767,CUST-23350,ITEM-067,LOC-009,3,2,4,3,Okay experience. Good location but food was slightly under-seasoned.,2025-11-02,STANDARD_NEUTRAL
RAT-000177,ORD-015708,CUST-43941,ITEM-116,LOC-013,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-01-25,STANDARD_POSITIVE
RAT-000178,ORD-021977,CUST-40622,ITEM-130,LOC-014,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-04-03,CANCELLED_ORDER_COMPLAINT
RAT-000179,ORD-044263,CUST-39772,ITEM-013,LOC-001,4,4,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-21,STANDARD_POSITIVE
RAT-000180,ORD-023777,CUST-02053,ITEM-126,LOC-020,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-09-26,STANDARD_POSITIVE
RAT-000181,ORD-030081,CUST-09633,ITEM-107,LOC-020,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-07,STANDARD_POSITIVE
RAT-000182,ORD-066843,,ITEM-016,LOC-020,4,3,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2026-01-01,STANDARD_POSITIVE
RAT-000183,ORD-061374,CUST-15323,ITEM-111,LOC-017,2,2,2,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-08-15,STANDARD_NEGATIVE
RAT-000184,ORD-006777,CUST-03983,ITEM-138,LOC-003,5,5,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-11,STANDARD_POSITIVE
RAT-000185,ORD-092788,CUST-25436,ITEM-018,LOC-012,1,1,1,2,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-02-24,CANCELLED_ORDER_COMPLAINT
RAT-000186,ORD-055017,CUST-25264,ITEM-138,LOC-014,4,4,3,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-11-30,STANDARD_POSITIVE
RAT-000187,ORD-009475,CUST-20615,ITEM-149,LOC-002,3,3,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-12-07,STANDARD_NEUTRAL
RAT-000188,ORD-058054,CUST-31598,ITEM-007,LOC-018,1,1,2,1,Overpriced and bland. The portions have shrunk noticeably.,2025-02-20,STANDARD_NEGATIVE
RAT-000189,ORD-021960,CUST-26131,ITEM-099,LOC-005,4,5,3,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-29,STANDARD_POSITIVE
RAT-000190,ORD-005531,CUST-06316,ITEM-003,LOC-002,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-08-03,STANDARD_POSITIVE
RAT-000191,ORD-094857,CUST-33023,ITEM-055,LOC-012,1,1,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-06-27,STANDARD_NEGATIVE
RAT-000192,ORD-003749,CUST-44317,ITEM-028,LOC-008,4,5,4,3,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-17,STANDARD_POSITIVE
RAT-000193,ORD-097505,CUST-30260,ITEM-140,LOC-017,3,3,3,2,"Food was good, though service was a bit slow during the dinner rush.",2025-10-25,STANDARD_NEUTRAL
RAT-000194,ORD-098099,CUST-48465,ITEM-083,LOC-004,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-07-11,STANDARD_POSITIVE
RAT-000195,ORD-013546,CUST-07659,ITEM-111,LOC-002,3,4,2,2,Portions were generous but flavors were fairly standard.,2025-09-18,STANDARD_NEUTRAL
RAT-000196,ORD-066200,CUST-29295,ITEM-126,LOC-018,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-28,STANDARD_POSITIVE
RAT-000197,ORD-034767,CUST-13170,ITEM-137,LOC-012,4,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-17,STANDARD_POSITIVE
RAT-000198,ORD-073531,CUST-13674,ITEM-002,LOC-003,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-19,STANDARD_POSITIVE
RAT-000199,ORD-093558,CUST-43413,ITEM-031,LOC-012,3,4,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-08-25,STANDARD_NEUTRAL
RAT-000200,ORD-061088,CUST-27297,ITEM-040,LOC-001,4,4,3,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-07-04,STANDARD_POSITIVE
RAT-000201,ORD-095840,CUST-15112,ITEM-033,LOC-018,2,1,2,1,Overpriced and bland. The portions have shrunk noticeably.,2025-08-14,STANDARD_NEGATIVE
RAT-000202,ORD-068841,CUST-12561,ITEM-103,LOC-004,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-27,STANDARD_POSITIVE
RAT-000203,ORD-054385,CUST-05116,ITEM-092,LOC-017,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-11-05,CANCELLED_ORDER_COMPLAINT
RAT-000204,ORD-051006,CUST-02806,ITEM-102,LOC-008,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-17,STANDARD_POSITIVE
RAT-000205,ORD-046577,CUST-34351,ITEM-112,LOC-013,3,3,2,2,Standard fare for this price point. Fast turnaround for lunch.,2025-12-15,STANDARD_NEUTRAL
RAT-000206,ORD-039354,CUST-39472,ITEM-085,LOC-014,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-19,STANDARD_POSITIVE
RAT-000207,ORD-062004,CUST-28674,ITEM-038,LOC-019,1,1,1,2,The meal was completely cold and order was missing two items!,2025-09-14,CANCELLED_ORDER_COMPLAINT
RAT-000208,ORD-083212,CUST-17242,ITEM-061,LOC-014,5,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-02-24,STANDARD_POSITIVE
RAT-000209,ORD-052734,CUST-32617,ITEM-150,LOC-015,4,3,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-22,STANDARD_POSITIVE
RAT-000210,ORD-065319,CUST-33978,ITEM-139,LOC-019,4,4,5,3,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-01-20,STANDARD_POSITIVE
RAT-000211,ORD-089475,CUST-44615,ITEM-045,LOC-013,3,4,2,4,"Food was good, though service was a bit slow during the dinner rush.",2025-07-04,STANDARD_NEUTRAL
RAT-000212,ORD-023665,CUST-28965,ITEM-046,LOC-002,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-08-28,CANCELLED_ORDER_COMPLAINT
RAT-000213,ORD-067173,CUST-29105,ITEM-086,LOC-002,2,2,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-09-23,STANDARD_NEGATIVE
RAT-000214,ORD-085617,CUST-36925,ITEM-121,LOC-011,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-10-01,STANDARD_POSITIVE
RAT-000215,ORD-093265,CUST-19764,ITEM-013,LOC-006,5,4,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-21,STANDARD_POSITIVE
RAT-000216,ORD-026737,CUST-04155,ITEM-127,LOC-016,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-24,STANDARD_POSITIVE
RAT-000217,ORD-094210,CUST-20178,ITEM-017,LOC-010,4,5,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-08-17,STANDARD_POSITIVE
RAT-000218,ORD-000855,CUST-43181,ITEM-124,LOC-002,4,5,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-04-05,STANDARD_POSITIVE
RAT-000219,ORD-090085,CUST-36783,ITEM-140,LOC-016,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-08-27,STANDARD_POSITIVE
RAT-000220,ORD-038624,CUST-28092,ITEM-017,LOC-010,5,5,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-23,STANDARD_POSITIVE
RAT-000221,ORD-007393,CUST-17170,ITEM-139,LOC-010,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-09,STANDARD_POSITIVE
RAT-000222,ORD-055681,CUST-37155,ITEM-007,LOC-019,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-18,STANDARD_POSITIVE
RAT-000223,ORD-046718,CUST-35191,ITEM-148,LOC-011,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-30,STANDARD_POSITIVE
RAT-000224,ORD-087093,CUST-13216,ITEM-064,LOC-019,2,1,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-03-30,STANDARD_NEGATIVE
RAT-000225,ORD-050860,CUST-28923,ITEM-082,LOC-018,3,3,3,2,Okay experience. Good location but food was slightly under-seasoned.,2025-03-01,STANDARD_NEUTRAL
RAT-000226,ORD-026310,CUST-43052,ITEM-138,LOC-011,5,5,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-12,STANDARD_POSITIVE
RAT-000227,ORD-087456,,ITEM-037,LOC-012,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-12,STANDARD_POSITIVE
RAT-000228,ORD-063735,CUST-31545,ITEM-114,LOC-008,1,1,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-12-19,STANDARD_NEGATIVE
RAT-000229,ORD-070468,CUST-21064,ITEM-007,LOC-015,2,1,1,2,The meal was completely cold and order was missing two items!,2025-09-01,STANDARD_NEGATIVE
RAT-000230,ORD-052663,CUST-03062,ITEM-148,LOC-006,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-17,STANDARD_POSITIVE
RAT-000231,ORD-098507,CUST-33729,ITEM-021,LOC-006,1,1,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-08-05,STANDARD_NEGATIVE
RAT-000232,ORD-012689,CUST-13082,ITEM-093,LOC-005,3,4,3,2,Portions were generous but flavors were fairly standard.,2025-09-19,STANDARD_NEUTRAL
RAT-000233,ORD-025343,CUST-09243,ITEM-099,LOC-018,4,3,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-10,STANDARD_POSITIVE
RAT-000234,ORD-037158,CUST-24467,ITEM-016,LOC-013,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-01-14,STANDARD_POSITIVE
RAT-000235,ORD-067864,CUST-12371,ITEM-068,LOC-002,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-28,STANDARD_POSITIVE
RAT-000236,ORD-052084,CUST-07434,ITEM-145,LOC-002,3,3,2,4,"Decent food, average service. Nothing particularly memorable.",2025-08-10,STANDARD_NEUTRAL
RAT-000237,ORD-065734,CUST-15640,ITEM-125,LOC-010,5,4,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-06-23,STANDARD_POSITIVE
RAT-000238,ORD-089046,CUST-23245,ITEM-108,LOC-012,3,4,4,3,"Decent food, average service. Nothing particularly memorable.",2025-11-07,STANDARD_NEUTRAL
RAT-000239,ORD-034699,CUST-06988,ITEM-100,LOC-011,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-05,STANDARD_POSITIVE
RAT-000240,ORD-080624,CUST-31993,ITEM-004,LOC-011,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-07-30,STANDARD_POSITIVE
RAT-000241,ORD-022672,CUST-14394,ITEM-129,LOC-004,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-30,STANDARD_POSITIVE
RAT-000242,ORD-025185,CUST-49599,ITEM-026,LOC-004,5,4,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-14,STANDARD_POSITIVE
RAT-000243,ORD-093385,CUST-05473,ITEM-085,LOC-014,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-04-01,STANDARD_POSITIVE
RAT-000244,ORD-042108,CUST-21928,ITEM-097,LOC-006,4,4,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-09,STANDARD_POSITIVE
RAT-000245,ORD-086203,CUST-14220,ITEM-102,LOC-005,2,3,3,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-12-20,STANDARD_NEGATIVE
RAT-000246,ORD-051664,CUST-32413,ITEM-052,LOC-012,4,4,5,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-07,STANDARD_POSITIVE
RAT-000247,ORD-015709,CUST-43046,ITEM-078,LOC-001,3,3,2,3,Standard fare for this price point. Fast turnaround for lunch.,2025-08-17,STANDARD_NEUTRAL
RAT-000248,ORD-091907,CUST-35630,ITEM-020,LOC-009,3,4,2,2,Standard fare for this price point. Fast turnaround for lunch.,2025-02-13,STANDARD_NEUTRAL
RAT-000249,ORD-049812,CUST-37996,ITEM-081,LOC-010,5,4,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-22,STANDARD_POSITIVE
RAT-000250,ORD-002812,CUST-12189,ITEM-002,LOC-014,4,3,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-09-04,STANDARD_POSITIVE
RAT-000251,ORD-056251,CUST-29967,ITEM-085,LOC-015,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-04-15,STANDARD_POSITIVE
RAT-000252,ORD-072083,,ITEM-097,LOC-004,5,4,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-11-27,STANDARD_POSITIVE
RAT-000253,ORD-034755,CUST-43271,ITEM-074,LOC-013,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-07-24,STANDARD_POSITIVE
RAT-000254,ORD-095743,CUST-27059,ITEM-130,LOC-007,4,4,3,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-02,STANDARD_POSITIVE
RAT-000255,ORD-011412,CUST-47372,ITEM-121,LOC-008,4,5,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-06-24,STANDARD_POSITIVE
RAT-000256,ORD-002912,CUST-35498,ITEM-005,LOC-005,4,4,4,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-01-02,STANDARD_POSITIVE
RAT-000257,ORD-067271,CUST-12663,ITEM-003,LOC-013,3,3,4,3,"Decent food, average service. Nothing particularly memorable.",2025-05-26,STANDARD_NEUTRAL
RAT-000258,ORD-083764,CUST-10484,ITEM-092,LOC-012,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-18,STANDARD_POSITIVE
RAT-000259,ORD-008681,CUST-20434,ITEM-068,LOC-006,4,3,5,4,Overpriced and bland. The portions have shrunk noticeably.,2025-01-05,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-000260,ORD-084897,CUST-11040,ITEM-019,LOC-017,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-11-14,STANDARD_NEGATIVE
RAT-000261,ORD-083880,CUST-42914,ITEM-068,LOC-002,5,4,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-10-21,STANDARD_POSITIVE
RAT-000262,ORD-071296,CUST-46304,ITEM-146,LOC-017,3,2,3,3,Okay experience. Good location but food was slightly under-seasoned.,2025-02-12,STANDARD_NEUTRAL
RAT-000263,ORD-088615,CUST-47974,ITEM-087,LOC-014,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-07-06,STANDARD_POSITIVE
RAT-000264,ORD-011112,CUST-38907,ITEM-031,LOC-006,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-04-06,STANDARD_POSITIVE
RAT-000265,ORD-037505,CUST-13744,ITEM-130,LOC-016,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-04-22,CANCELLED_ORDER_COMPLAINT
RAT-000266,ORD-001803,CUST-05752,ITEM-002,LOC-009,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-02,STANDARD_POSITIVE
RAT-000267,ORD-008156,CUST-21192,ITEM-078,LOC-006,4,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-03-27,STANDARD_POSITIVE
RAT-000268,ORD-073657,CUST-39428,ITEM-033,LOC-010,1,2,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-05-25,STANDARD_NEGATIVE
RAT-000269,ORD-039385,CUST-16696,ITEM-137,LOC-005,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-15,STANDARD_POSITIVE
RAT-000270,ORD-047255,CUST-43361,ITEM-142,LOC-014,4,3,4,3,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-10-08,STANDARD_POSITIVE
RAT-000271,ORD-021919,CUST-09147,ITEM-132,LOC-020,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-10-17,STANDARD_POSITIVE
RAT-000272,ORD-085982,CUST-41410,ITEM-038,LOC-019,5,5,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-30,STANDARD_POSITIVE
RAT-000273,ORD-060714,CUST-40078,ITEM-064,LOC-010,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-03-25,CANCELLED_ORDER_COMPLAINT
RAT-000274,ORD-030307,CUST-16903,ITEM-050,LOC-004,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-06-05,STANDARD_POSITIVE
RAT-000275,ORD-016647,CUST-10699,ITEM-106,LOC-010,4,4,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-17,STANDARD_POSITIVE
RAT-000276,ORD-046844,CUST-03150,ITEM-085,LOC-009,4,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-10,STANDARD_POSITIVE
RAT-000277,ORD-096602,CUST-18504,ITEM-144,LOC-003,1,1,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-09-19,CANCELLED_ORDER_COMPLAINT
RAT-000278,ORD-090736,CUST-22457,ITEM-031,LOC-004,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-26,STANDARD_POSITIVE
RAT-000279,ORD-016372,CUST-09935,ITEM-070,LOC-018,4,3,3,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-20,STANDARD_POSITIVE
RAT-000280,ORD-077372,CUST-47246,ITEM-077,LOC-012,3,4,2,2,"Food was good, though service was a bit slow during the dinner rush.",2025-04-26,STANDARD_NEUTRAL
RAT-000281,ORD-002050,CUST-05727,ITEM-079,LOC-012,4,3,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-02-11,STANDARD_POSITIVE
RAT-000282,ORD-031617,CUST-03207,ITEM-078,LOC-005,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-09,STANDARD_POSITIVE
